院校ID, 院校名称    , 地区  , 类型  , 院校标签 , 行业标签, 所属部委, 专业组ID      , 专业组名称, 专业组类别, 批次         , 选考科目, 专业ID          , 专业名称, 2026计划数, 2026最低分, 2026最低位次, 2026平均分, 2026最高分, 2026最高位次, 2025计划数, 2025最低分, 2025最低位次, 2025平均分, 2025最高分, 2025最高位次, 2024计划数, 2024最低分, 2024最低位次, 2024平均分, 2024最高分, 2024最高位次, 2023计划数, 2023最低分, 2023最低位次, 2023平均分, 2023最高分, 2023最高位次, 专业组标签, 专业组备注, 专业备注
  3381, 浙江警察学院, 浙江省, 政法类, 本科 公办, 警务    , 浙江省  , ZJJCXYTQBw01政, 专业组01  , 物理组    , 提前本科批B段, 思想政治, ZJJCXYTQBw01政01, 涉外警务,          0,          0,            0,          0,          0,            0,         10,        548,        32350,          0,          0,            0,         10,        448,        85464,          0,          0,            0,          5,        531,        25185,          0,          0,            0,           ,           , "公安类、外语成绩须达到105分及以上。只招男生、面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试、体检、体能测评。6900元/年"
  3381, 浙江警察学院, 浙江省, 政法类, 本科 公办, 警务    , 浙江省  , ZJJCXYTQBw02政, 专业组02  , 物理组    , 提前本科批B段, 思想政治, ZJJCXYTQBw02政01, 涉外警务,          0,          0,            0,          0,          0,            0,          1,        606,         8153,          0,          0,            0,          1,        568,        17436,          0,          0,            0,          1,        566,        13135,          0,          0,            0,           ,           , "公安类、外语成绩须达到105分及以上。只招女生、面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试、体检、体能测评。6900元/年"
