院校ID,院校名称,地区,类型,院校标签,行业标签,所属部委,专业组ID,专业组名称,专业组类别,批次,选考科目,专业ID,专业名称,2026计划数,2026最低分,2026最低位次,2026平均分,2026最高分,2026最高位次,2025计划数,2025最低分,2025最低位次,2025平均分,2025最高分,2025最高位次,2024计划数,2024最低分,2024最低位次,2024平均分,2024最高分,2024最高位次,2023计划数,2023最低分,2023最低位次,2023平均分,2023最高分,2023最高位次,专业组标签,专业组备注,专业备注
2124,中国刑事警察学院,辽宁沈阳市,政法类,警校、政法类、本科、公办,警务类,公安部直属,ZGXSZJXYTQBw01,专业组01,物理组,提前本科批B段,化学,ZGXSZJXYTQBw0101,刑事科学技术（公安类）,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,只招男生，面向地方公安机关入警就业,（公安类）面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试，体检，体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》），5200元/年
2124,中国刑事警察学院,辽宁沈阳市,政法类,警校、政法类、本科、公办,警务类,公安部直属,ZGXSZJXYTQBw01,专业组01,物理组,提前本科批B段,化学,ZGXSZJXYTQBw0102,网络安全与执法（公安类）,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,只招男生，面向地方公安机关入警就业,（公安类）面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试，体检，体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》），5200元/年
2124,中国刑事警察学院,辽宁沈阳市,政法类,警校、政法类、本科、公办,警务类,公安部直属,ZGXSZJXYTQBw01,专业组01,物理组,提前本科批B段,化学,ZGXSZJXYTQBw0103,公安视听技术（公安类）,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,只招男生，面向地方公安机关入警就业,（公安类）面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试，体检，体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》），5200元/年
2124,中国刑事警察学院,辽宁沈阳市,政法类,警校、政法类、本科、公办,警务类,公安部直属,ZGXSZJXYTQBw01,专业组01,物理组,提前本科批B段,化学,ZGXSZJXYTQBw0104,数据警务技术（公安类）,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,只招男生，面向地方公安机关入警就业,（公安类）面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试，体检，体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》），5200元/年
2124,中国刑事警察学院,辽宁沈阳市,政法类,警校、政法类、本科、公办,警务类,公安部直属,ZGXSZJXYTQBw02,专业组02,物理组,提前本科批B段,化学,ZGXSZJXYTQBw0201,刑事科学技术（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,只招女生，面向地方公安机关入警就业,（公安类）面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试，体检，体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》），5200元/年
2124,中国刑事警察学院,辽宁沈阳市,政法类,警校、政法类、本科、公办,警务类,公安部直属,ZGXSZJXYTQBw02,专业组02,物理组,提前本科批B段,化学,ZGXSZJXYTQBw0202,公安视听技术（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,只招女生，面向地方公安机关入警就业,（公安类）面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试，体检，体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》），5200元/年
2124,中国刑事警察学院,辽宁沈阳市,政法类,警校、政法类、本科、公办,警务类,公安部直属,ZGXSZJXYTQBw02,专业组02,物理组,提前本科批B段,化学,ZGXSZJXYTQBw0203,网络安全与执法（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,只招女生，面向地方公安机关入警就业,（公安类）面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试，体检，体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》），5200元/年
2124,中国刑事警察学院,辽宁沈阳市,政法类,警校、政法类、本科、公办,警务类,公安部直属,ZGXSZJXYTQBw02,专业组02,物理组,提前本科批B段,化学,ZGXSZJXYTQBw0204,数据警务技术（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,只招女生，面向地方公安机关入警就业,（公安类）面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试，体检，体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》），5200元/年
2124,中国刑事警察学院,辽宁沈阳市,政法类,警校、政法类、本科、公办,警务类,公安部直属,ZGXSZJXYTQBw03,专业组03,物理组,提前本科批B段,化学,ZGXSZJXYTQBw0301,刑事科学技术（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,国家专项计划,只招男生，面向地方公安机关入警就业,（公安类）面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试，体检，体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》），5200元/年
2124,中国刑事警察学院,辽宁沈阳市,政法类,警校、政法类、本科、公办,警务类,公安部直属,ZGXSZJXYTQBw03,专业组03,物理组,提前本科批B段,化学,ZGXSZJXYTQBw0302,网络安全与执法（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,国家专项计划,只招男生，面向地方公安机关入警就业,（公安类）面向地方公安机关入警就业。须参加省公安厅组织的政治考察、面试，体检，体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》），5200元/年
